"","individual_article","targeted_words","frequencey","total_counts"
"2120","..data.articles.The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","spatial",5,1825
"2121","..data.articles.The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","spatial",0,1825
"2122","..data.articles.The.Concept.of.the.Anthropocene.pdf","spatial",4,1825
"2123","..data.articles.The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","spatial",21,1825
"2124","..data.articles.The.discovery.of.fire.by.humans.pdf","spatial",1,1825
"2125","..data.articles.The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","spatial",8,1825
"2126","..data.articles.The.Environmental.Reach.of.Asia.pdf","spatial",7,1825
"2127","..data.articles.The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","spatial",3,1825
"2128","..data.articles.The.Politics.of.the.Anthropogenic.pdf","spatial",2,1825
"2129","..data.articles.The.Pyrogenic.Carbon.Cycle.pdf","spatial",3,1825
"2130","..data.articles.The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","spatial",2,1825
"2131","..data.articles.The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","spatial",3,1825
"2132","..data.articles.The.scientific.value.of.fire.in.wilderness.pdf","spatial",6,1825
"2133","..data.articles.Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","spatial",38,1825
"2134","..data.articles.total_counts_of_targeted_words.pdf","spatial",1,1825
"2135","..data.articles.Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","spatial",8,1825
"2136","..data.articles.Traditional.Fire.Knowledge.pdf","spatial",5,1825
"2137","..data.articles.Transformative.Environmental.Governance.pdf","spatial",7,1825
"2138","..data.articles.Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","spatial",3,1825
"2139","..data.articles.Tropical.Forests.in.the.Anthropocene.pdf","spatial",13,1825
"2140","..data.articles.Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","spatial",9,1825
"2141","..data.articles.Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","spatial",4,1825
"2142","..data.articles.Urbanism.and.Anthropogenic.Landscapes.pdf","spatial",5,1825
"2143","..data.articles.Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","spatial",16,1825
"2144","..data.articles.Vegetation.fires.in.the.Anthropocene.pdf","spatial",7,1825
"2145","..data.articles.What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","spatial",8,1825
"2146","..data.articles.Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","spatial",38,1825
"2147","..data.articles.Wildland.fire.risk.research.in.Canada.pdf","spatial",34,1825
"2148","..data.articles.Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","spatial",10,1825
"2149","..data.articles.12.000.Years.of.fire.regime.drivers.in.pdf","temporal",3,920
"2150","..data.articles.2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","temporal",4,920
"2151","..data.articles.A.450.Million.Year.History.of.Fire.pdf","temporal",0,920
"2152","..data.articles.A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","temporal",2,920
"2153","..data.articles.A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","temporal",1,920
"2154","..data.articles.A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","temporal",7,920
"2155","..data.articles.A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","temporal",0,920
"2156","..data.articles.A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","temporal",0,920
"2157","..data.articles.Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","temporal",8,920
"2158","..data.articles.Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","temporal",3,920
"2159","..data.articles.An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","temporal",3,920
"2160","..data.articles.Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","temporal",13,920
"2161","..data.articles.archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","temporal",2,920
"2162","..data.articles.Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","temporal",4,920
"2163","..data.articles.Astrobiology_.The.Study.of.the.Living.Universe.pdf","temporal",1,920
"2164","..data.articles.Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","temporal",13,920
"2165","..data.articles.Can.trophic.rewilding.reduce.the.impact.pdf","temporal",1,920
"2166","..data.articles.Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","temporal",1,920
"2167","..data.articles.Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","temporal",5,920
"2168","..data.articles.Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","temporal",29,920
"2169","..data.articles.Climate.Adaptation.of.Tropical.Cattle.pdf","temporal",1,920
"2170","..data.articles.Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","temporal",8,920
"2171","..data.articles.Climate.Change.and.Forests.pdf","temporal",3,920
"2172","..data.articles.Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","temporal",9,920
"2173","..data.articles.Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","temporal",18,920
"2174","..data.articles.Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","temporal",3,920
"2175","..data.articles.Climate.change..extreme.weather.events.pdf","temporal",4,920
"2176","..data.articles.CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","temporal",8,920
"2177","..data.articles.Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","temporal",5,920
"2178","..data.articles.Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","temporal",7,920
"2179","..data.articles.Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","temporal",5,920
"2180","..data.articles.Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","temporal",2,920
"2181","..data.articles.Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","temporal",10,920
"2182","..data.articles.Consequences.of.climate.change.pdf","temporal",5,920
"2183","..data.articles.Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","temporal",18,920
"2184","..data.articles.Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","temporal",10,920
"2185","..data.articles.CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","temporal",2,920
"2186","..data.articles.Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","temporal",2,920
"2187","..data.articles.Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","temporal",6,920
"2188","..data.articles.Demographic.Transitions.and.Modernity.pdf","temporal",1,920
"2189","..data.articles.Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","temporal",1,920
"2190","..data.articles.Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","temporal",0,920
"2191","..data.articles.Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","temporal",10,920
"2192","..data.articles.Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","temporal",5,920
"2193","..data.articles.Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","temporal",1,920
"2194","..data.articles.Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","temporal",0,920
"2195","..data.articles.Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","temporal",2,920
"2196","..data.articles.Ecology.and.evolution.of.pine.life.histories.pdf","temporal",6,920
"2197","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","temporal",1,920
"2198","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","temporal",1,920
"2199","..data.articles.Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","temporal",1,920
"2200","..data.articles.Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","temporal",5,920
"2201","..data.articles.Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","temporal",2,920
"2202","..data.articles.Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","temporal",7,920
"2203","..data.articles.Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","temporal",2,920
"2204","..data.articles.Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","temporal",4,920
"2205","..data.articles.Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","temporal",1,920
"2206","..data.articles.Evolutionary.Ecology.of.Fire.pdf","temporal",3,920
"2207","..data.articles.Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","temporal",1,920
"2208","..data.articles.Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","temporal",0,920
"2209","..data.articles.Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","temporal",1,920
"2210","..data.articles.Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","temporal",10,920
"2211","..data.articles.Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","temporal",10,920
"2212","..data.articles.Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","temporal",4,920
"2213","..data.articles.Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","temporal",22,920
"2214","..data.articles.Fire.effects.on.soils_.the.human.dimension.pdf","temporal",0,920
"2215","..data.articles.Fire.in.the.Earth.System.pdf","temporal",1,920
"2216","..data.articles.Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","temporal",0,920
"2217","..data.articles.Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","temporal",2,920
"2218","..data.articles.Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","temporal",0,920
"2219","..data.articles.Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","temporal",24,920
"2220","..data.articles.Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","temporal",1,920
"2221","..data.articles.firesincoastal.pdf","temporal",2,920
"2222","..data.articles.fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","temporal",5,920
"2223","..data.articles.G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","temporal",4,920
"2224","..data.articles.Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","temporal",0,920
"2225","..data.articles.Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","temporal",3,920
"2226","..data.articles.Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","temporal",1,920
"2227","..data.articles.Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","temporal",0,920
"2228","..data.articles.Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","temporal",0,920
"2229","..data.articles.Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","temporal",3,920
"2230","..data.articles.Global.State.of.Biodiversity.and.Loss.pdf","temporal",1,920
"2231","..data.articles.Global.Wildland.Fire.Management.Research.Needs.pdf","temporal",0,920
"2232","..data.articles.Have.plants.evolved.to.self.immolate_.pdf","temporal",0,920
"2233","..data.articles.Historical.pyrogeography.of.Texas..USA.pdf","temporal",6,920
"2234","..data.articles.Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","temporal",3,920
"2235","..data.articles.How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","temporal",25,920
"2236","..data.articles.How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","temporal",1,920
"2237","..data.articles.Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","temporal",34,920
"2238","..data.articles.Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","temporal",1,920
"2239","..data.articles.Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","temporal",1,920
"2240","..data.articles.Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","temporal",3,920
"2241","..data.articles.Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","temporal",1,920
"2242","..data.articles.Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","temporal",1,920
"2243","..data.articles.Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","temporal",6,920
"2244","..data.articles.Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","temporal",2,920
"2245","..data.articles.Island.Biodiversity.in.the.Anthropocene.pdf","temporal",0,920
"2246","..data.articles.Justice.and.Future.Generations.pdf","temporal",4,920
"2247","..data.articles.Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","temporal",1,920
"2248","..data.articles.Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","temporal",1,920
"2249","..data.articles.Landscape.Ecology.A.Helicopter.View.pdf","temporal",8,920
"2250","..data.articles.Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","temporal",5,920
"2251","..data.articles.Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","temporal",0,920
"2252","..data.articles.martin.2016.at.the.nexus.of.fire.water.and.society.pdf","temporal",0,920
"2253","..data.articles.Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","temporal",2,920
"2254","..data.articles.Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","temporal",3,920
"2255","..data.articles.Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","temporal",0,920
"2256","..data.articles.Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","temporal",4,920
"2257","..data.articles.Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","temporal",0,920
"2258","..data.articles.Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","temporal",7,920
"2259","..data.articles.Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","temporal",0,920
"2260","..data.articles.Museum.Genomics.pdf","temporal",9,920
"2261","..data.articles.Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","temporal",1,920
"2262","..data.articles.Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","temporal",0,920
"2263","..data.articles.Paleobiology.of.Herbivorous.Dinosaurs.pdf","temporal",6,920
"2264","..data.articles.Paleolithic.Archaeology.in.China.pdf","temporal",0,920
"2265","..data.articles.Peatlands.and.Global.Change_.Response.and.Resilience.pdf","temporal",0,920
"2266","..data.articles.Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","temporal",0,920
"2267","..data.articles.Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","temporal",3,920
"2268","..data.articles.Political.Theory.on.Climate.Change.pdf","temporal",2,920
