"","individual_article","targeted_words","frequencey","total_counts"
"1998","Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","spatial",4,1825
"1999","Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","spatial",8,1825
"2000","Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","spatial",35,1825
"2001","Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","spatial",2,1825
"2002","Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","spatial",7,1825
"2003","Consequences.of.climate.change.pdf","spatial",7,1825
"2004","Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","spatial",17,1825
"2005","Critical.Geoarchaeology_.From.Depositional.Processes.to.the.Sociopolitics.of.Earthen.Life.pdf","spatial",5,1825
"2006","CURRENT.UNCERTAINTIES.IN.ASSESSING.AEROSOL.EFFECTS.ON.CLIMATE.pdf","spatial",3,1825
"2007","Current.Wildland.Fire.Patterns.and.Challenges.in.Europe_.A.Synthesis.of.National.Perspectives.pdf","spatial",4,1825
"2008","Degradation.and.Recovery.in.Changing.Forest.Landscapes_.A.Multiscale.Conceptual.Framework.pdf","spatial",17,1825
"2009","Demographic.Transitions.and.Modernity.pdf","spatial",1,1825
"2010","Denitrification..Anammox..and.N2.Production.in.Marine.Sediments.pdf","spatial",2,1825
"2011","Designer.Ecosystems_.Incorporating.Design.Approaches.into.Applied.Ecology.pdf","spatial",3,1825
"2012","Disturbance..Complexity..Scale_.New.Approaches.to.the.Study.of.Human.Environment.Interactions.pdf","spatial",25,1825
"2013","Drought.and.Fire.in.the.Western.USA_.Is.Climate.Attribution.Enough_.pdf","spatial",3,1825
"2014","Droughts..Wildfires..and.Forest.Carbon.Cycling_.A.Pantropical.Synthesis.pdf","spatial",8,1825
"2015","Dry.Deposition.of.Atmospheric.Aerosols_.Approaches..Observations..and.Mechanisms.pdf","spatial",1,1825
"2016","Ecological.Mechanisms.Underlying.Arthropod.Species.Diversity.in.Grasslands.pdf","spatial",19,1825
"2017","Ecology.and.evolution.of.pine.life.histories.pdf","spatial",7,1825
"2018","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy..2..pdf","spatial",6,1825
"2019","Ecology.and.long.term.history.of.fire.in.New.Zealand...Copy.pdf","spatial",6,1825
"2020","Ecology.and.long.term.history.of.fire.in.New.Zealand.pdf","spatial",6,1825
"2021","Economic.drivers.of.global.fire.activity_.A.critical.review.using.the.DPSIR.framework.pdf","spatial",17,1825
"2022","Ecosystem.Services.from.Tropical.Forests_.Review.of.Current.Science.pdf","spatial",2,1825
"2023","Effects.of.Evolution..Ecology..and.Economy.on.Human.Diet_.Insights.from.Hunter.Gatherers.and.Other.Small.Scale.Societies.pdf","spatial",0,1825
"2024","Environmental.Security.and.the.Anthropocene_.Law..Criminology..and.International.Relations.pdf","spatial",0,1825
"2025","Ever.Since.Owen_.Changing.Perspectives.on.the.Early.Evolution.of.Tetrapods.pdf","spatial",1,1825
"2026","Evolution.in.the.Anthropocene_.Informing.Governance.and.Policy.pdf","spatial",3,1825
"2027","Evolutionary.Ecology.of.Fire.pdf","spatial",6,1825
"2028","Evolutionary.Legacy.Effects.on.Ecosystems_.Biogeographic.Origins..Plant.Traits..and.Implications.for.Management.in.the.Era.of.Global.Change.pdf","spatial",1,1825
"2029","Fire.in.Mediterranean.Climate.Ecosystems.A.Comparative.Overview.pdf","spatial",0,1825
"2030","Fire.smart.management.of.forest.landscapes.in.the.Mediterranean.basin.under.global.change.pdf","spatial",7,1825
"2031","Fire.vegetation.interactions.during.the.last.11.000.years.in.boreal.and.cold.temperate.forests.of.Fennoscandia.pdf","spatial",19,1825
"2032","Fire.induced.deforestation.in.drought.prone.Mediterranean.forests_.drivers.and.unknowns.from.leaves.to.communities.pdf","spatial",11,1825
"2033","Fire.vegetation.feedbacks.and.alternative.states_.common.mechanisms.of.temperate.forest.vulnerabilit.pdf","spatial",4,1825
"2034","Fire.as.a.Fundamental.Ecological.Process_.Research.Advances.and.Frontiers.pdf","spatial",38,1825
"2035","Fire.effects.on.soils_.the.human.dimension.pdf","spatial",8,1825
"2036","Fire.in.the.Earth.System.pdf","spatial",1,1825
"2037","Fire.performance.of.timber.review.for.use.in.wildland.urban.interfaces.pdf","spatial",0,1825
"2038","Fire..grazing.and.the.evolution.of.New.Zealand.grasses.pdf","spatial",2,1825
"2039","Fire..herbivores.and.the.management.of.temperate.Eucalyptus.savanna.in.Tasmania_.Introducing.the.Beaufront.fire...mammalian.herbivore.field.experiment.pdf","spatial",5,1825
"2040","Fires.and.rates.of.change.in.the.temperate.rainforests.of.northwestern.Patagonia.since...x223C.18.ka.pdf","spatial",13,1825
"2041","Fires.in.the.Cenozoic_.a.late.flowering.of.flammable.ecosystems.pdf","spatial",0,1825
"2042","firesincoastal.pdf","spatial",8,1825
"2043","fourthbudget_supporting_research_reviewofclimatescience_developements_since_ippc_ar4.libre.pdf","spatial",8,1825
"2044","G__Journals_Client.07_WF_18.5._Pagination_Tex_WF08187.dvi.pdf","spatial",14,1825
"2045","Gender.in.African.Population.Research_.The.Fertility_Reproductive.Health.Example.pdf","spatial",0,1825
"2046","Global.Biodiversity.Change_.The.Bad..the.Good..and.the.Unknown.pdf","spatial",18,1825
"2047","Global.Biogeochemical.Cycling.of.Mercury_.A.Review.pdf","spatial",8,1825
"2048","Global.Climate.Forcing.by.Criteria.Air.Pollutants.pdf","spatial",5,1825
"2049","Global.Environmental.Change.and.Noncommunicable.Disease.Risks.pdf","spatial",0,1825
"2050","Global.footprints.of.dansgaard.oeschger.oscillations.in.a.GCM.pdf","spatial",4,1825
"2051","Global.State.of.Biodiversity.and.Loss.pdf","spatial",1,1825
"2052","Global.Wildland.Fire.Management.Research.Needs.pdf","spatial",2,1825
"2053","Have.plants.evolved.to.self.immolate_.pdf","spatial",1,1825
"2054","Historical.pyrogeography.of.Texas..USA.pdf","spatial",7,1825
"2055","Holocene.changes.in.fire.frequency.in.the.Daihai.Lake.region..north.central.China._.indications.and.implications.for.an.important.role.of.human.activity.pdf","spatial",1,1825
"2056","How.Does.Fire.Suppression.Alter.the.Wildfire.Regime.A.Systematic.Review.pdf","spatial",31,1825
"2057","How.Was.the.Australian.Flora.Assembled.Over.the.Last.65.Million.Years_.A.Molecular.Phylogenetic.Perspective.pdf","spatial",4,1825
"2058","Human.caused.fire.occurrence.modelling.in.perspective_.a.review.pdf","spatial",69,1825
"2059","Human.Appropriation.of.Net.Primary.Production_.Patterns..Trends..and.Planetary.Boundaries.pdf","spatial",16,1825
"2060","Human.Impacts.in.Pine.Forests_.Past..Present..and.Future.pdf","spatial",0,1825
"2061","Human.Pyrogeography_.A.New.Synergy.of.Fire..Climate.and.People.is.Reshaping.Ecosystems.across.the.Globe.pdf","spatial",4,1825
"2062","Humans.and.fire_.Changing.relations.in.early.agricultural.and.built.environments.in.the.Zagros..Iran..Iraq.pdf","spatial",1,1825
"2063","Integrating.Economic.Land.Use.and.Biophysical.Models.pdf","spatial",44,1825
"2064","Interactions.Among.Invasive.Plants_.Lessons.from.Hawai.i.pdf","spatial",2,1825
"2065","Invasiveness..Monitoring.and.Control.of.Hakea.sericea.A.Systematic.Review.pdf","spatial",4,1825
"2066","Island.Biodiversity.in.the.Anthropocene.pdf","spatial",3,1825
"2067","Justice.and.Future.Generations.pdf","spatial",0,1825
"2068","Land.Use.and.Ecological.Change_.A.12.000.Year.History.pdf","spatial",21,1825
"2069","Land.Use.and.Wildfire_.A.Review.of.Local.Interactions.and.Teleconnections.pdf","spatial",8,1825
"2070","Landscape.Ecology.A.Helicopter.View.pdf","spatial",57,1825
"2071","Late.glacial.and.Holocene.records.of.fire.and.vegetation.from.Cradle.Mountain.National.Park..Tasmania..Australia.pdf","spatial",1,1825
"2072","Locally.Based..Regionally.Manifested..and.Globally.Relevant_.Indigenous.and.Local.Knowledge..Values..and.Practices.for.Nature.pdf","spatial",2,1825
"2073","martin.2016.at.the.nexus.of.fire.water.and.society.pdf","spatial",4,1825
"2074","Mechanisms.of.Fire.Seasonality.Effects.on.Plant.Populations.pdf","spatial",1,1825
"2075","Mediterranean.Biomes_.Evolution.of.Their.Vegetation..Floras..and.Climate.pdf","spatial",9,1825
"2076","Mid.Cretaceous.Hothouse.Climate.and.the.Expansion.of.Early.Angiosperms.pdf","spatial",0,1825
"2077","Mobile.Worlds_.Choice.at.the.Intersection.of.Demographic.and.Environmental.Change.pdf","spatial",2,1825
"2078","Mobilizing.the.past.to.shape.a.better.Anthropocene.pdf","spatial",1,1825
"2079","Modelling.Human.Fire.Interactions.Combining.Alternative.Perspectives.and.Approaches.pdf","spatial",21,1825
"2080","Multiple.Facets.of.Marine.Invertebrate.Conservation.Genomics.pdf","spatial",0,1825
"2081","Museum.Genomics.pdf","spatial",5,1825
"2082","Natural.population.die.offs_.causes.and.consequences.for.terrestrial.mammals.pdf","spatial",1,1825
"2083","Nature.and.Climate.Effects.of.Individual.Tropospheric.Aerosol.Particles.pdf","spatial",7,1825
"2084","Paleobiology.of.Herbivorous.Dinosaurs.pdf","spatial",8,1825
"2085","Paleolithic.Archaeology.in.China.pdf","spatial",0,1825
"2086","Peatlands.and.Global.Change_.Response.and.Resilience.pdf","spatial",0,1825
"2087","Photorespiration.and.the.Evolution.of.C4.Photosynthesis.pdf","spatial",1,1825
"2088","Plant.Evolution.and.Climate.Over.Geological.Timescales.pdf","spatial",2,1825
"2089","Political.Theory.on.Climate.Change.pdf","spatial",0,1825
"2090","Preindustrial.Human.Impacts.on.Global.and.Regional.Environment.pdf","spatial",0,1825
"2091","Progress.in.Wilderness.Fire.Science.pdf","spatial",20,1825
"2092","Promoting.Global.Population.Health.While.Constraining.the.Environmental.Footprint.pdf","spatial",2,1825
"2093","psw_gtr247_01.pdf","spatial",35,1825
"2094","pyrodiversity.is.the.coupling.of.biodiversity.and.fire.regimes.in.food.webs.pdf","spatial",8,1825
"2095","Pyrodiversity.in.a.warming.world_.Research.challenges.and.opportunities.pdf","spatial",31,1825
"2096","Pyrogeography.and.the.Global.Quest.for.Sustainable.Fire.Management.pdf","spatial",10,1825
"2097","pyrosociality.pdf","spatial",2,1825
"2098","Quaking.Aspen.in.the.Northern.Rockies.Retention.and.Restoration.pdf","spatial",3,1825
"2099","Quaking.Aspen.in.the.Northern.Rockies.pdf","spatial",3,1825
"2100","Recent.Advances.and.Remaining.Uncertainties.in.Resolving.pdf","spatial",28,1825
"2101","Reconstruction.of.fire.regimes.through.integrated.paleoecological.proxy.data.and.ecological.modeling.pdf","spatial",17,1825
"2102","Reducing.Emissions.from.Deforestation.and.Forest.Degradation.pdf","spatial",1,1825
"2103","Regional.and.Global.Emissions.of.Air.Pollutants_.Recent.Trends.and.Future.Scenarios.pdf","spatial",3,1825
"2104","Regulation.of.Seed.Germination.and.Seedling.Growth.by.Chemical.Signals.from.Burning.Vegetation.pdf","spatial",1,1825
"2105","Representing.climate..disturbance..and.vegetation.interactions.in.landscape.models.pdf","spatial",80,1825
"2106","Resprouting.as.a.key.functional.trait_.how.buds..protection.and.resources.drive.persistence.after.fire.pdf","spatial",1,1825
"2107","Restoration.Ecology_.Interventionist.Approaches.for.Restoring.and.Maintaining.Ecosystem.Function.in.the.Face.of.Rapid.Environmental.Change.pdf","spatial",4,1825
"2108","Review.of.driving.factors.for.land.degradation.and.restoration.based.on.IPBES.pdf","spatial",3,1825
"2109","Reviewing.Fire..Climate..Deer..and.Foundation.Species.as.Drivers.of.Historically.Open.Oak.and.Pine.Forests.and.Transition.to.Closed.Forests.pdf","spatial",3,1825
"2110","Revisiting.Wildland.Fire.Fuel.Quantification.Methods_.The.Challenge.of.Understanding.a.Dynamic..Biotic.Entity.pdf","spatial",22,1825
"2111","Rewilding_.Science..Practice..and.Politics.pdf","spatial",3,1825
"2112","roos.et.al.2016.living.on.a.flammable.planet.interdisciplinary.cross.scalar.and.varied.cultural.lessons.prospects.and.pdf","spatial",3,1825
"2113","Shepherding.for.Wildfire.Adaptation.pdf","spatial",6,1825
"2114","Soothsaying.DOM.pdf","spatial",3,1825
"2115","Spatiotemporal.Data.Mining.Problems.and.Methods.pdf","spatial",108,1825
"2116","Species.distribution.models.pdf","spatial",148,1825
"2117","Supplementation.and.sustainable.grazing.systems.pdf","spatial",0,1825
"2118","targeted_words_plot.pdf","spatial",1,1825
"2119","Terrestrial.Vegetation.in.the.Coupled.Human.Earth.System_.Contributions.of.Remote.Sensing.pdf","spatial",39,1825
"2120","The.biogeochemical.consequences.of.late.Holocene.wildfires.in.three.subalpine.lakes.from.northern.Colorado.pdf","spatial",5,1825
"2121","The.co.evolution.of.life.and.organics.on.earth_.Expansions.of.energy.harnessing.pdf","spatial",0,1825
"2122","The.Concept.of.the.Anthropocene.pdf","spatial",4,1825
"2123","The.current.state.of.CO2.flux.chamber.studies.in.the.Arctic.tundra.pdf","spatial",21,1825
"2124","The.discovery.of.fire.by.humans.pdf","spatial",1,1825
"2125","The.Early.Origins.of.Terrestrial.C4.Photosynthesis.pdf","spatial",8,1825
"2126","The.Environmental.Reach.of.Asia.pdf","spatial",7,1825
"2127","The.long.term.impacts.of.climate.and.fire.on.catchment.processes.and.aquatic.ecosystem.response.in.Tasmania..Australia.pdf","spatial",3,1825
"2128","The.Politics.of.the.Anthropogenic.pdf","spatial",2,1825
"2129","The.Pyrogenic.Carbon.Cycle.pdf","spatial",3,1825
"2130","The.pyrohealth.transition_.how.combustion.emissions.have.shaped.health.through.human.history.pdf","spatial",2,1825
"2131","The.Role.of.Behavior.in.the.Evolution.of.Spiders..Silks..and.Webs.pdf","spatial",3,1825
"2132","The.scientific.value.of.fire.in.wilderness.pdf","spatial",6,1825
"2133","Tools.for.Assessing.the.Impacts.of.Climate.Variability.and.Change.on.Wildfire.Regimes.in.Forests.pdf","spatial",38,1825
"2134","total_counts_of_targeted_words.pdf","spatial",1,1825
"2135","Traditional.fire.use..landscape.transition..and.the.legacies.of.social.theory.past.pdf","spatial",8,1825
"2136","Traditional.Fire.Knowledge.pdf","spatial",5,1825
"2137","Transformative.Environmental.Governance.pdf","spatial",7,1825
"2138","Transgressing.Time_.Archaeological.Evidence.in_of.the.Anthropocene.pdf","spatial",3,1825
"2139","Tropical.Forests.in.the.Anthropocene.pdf","spatial",13,1825
"2140","Understanding.Fire.Regimes.for.a.Better.Anthropocene.pdf","spatial",9,1825
"2141","Understanding.the.long.term.impact.of.prescribed.burning.in.mediterranean.climate.biodiversity.hotspots..with.a.focus.on.south.western.Australia.pdf","spatial",4,1825
"2142","Urbanism.and.Anthropogenic.Landscapes.pdf","spatial",5,1825
"2143","Using.MODIS.data.to.analyse.post.fire.vegetation.recovery.in.Australian.eucalypt.forests.pdf","spatial",16,1825
"2144","Vegetation.fires.in.the.Anthropocene.pdf","spatial",7,1825
"2145","What.Limits.Trees.in.C4.Grasslands.and.Savannas_.pdf","spatial",8,1825
"2146","Wildfire.Prediction.to.Inform.Fire.Management_.Statistical.Science.Challenges.pdf","spatial",38,1825
"2147","Wildland.fire.risk.research.in.Canada.pdf","spatial",34,1825
"2148","Will.landscape.fire.increase.in.the.future_.A.systems.approach.to.climate..fire..fuel..and.human.drivers.pdf","spatial",10,1825
"2149","X12.000.Years.of.fire.regime.drivers.in.pdf","temporal",3,920
"2150","X2022.12.30.NW.Biomes.to.Anthromes.Technical.Paper.pdf","temporal",4,920
"2151","A.450.Million.Year.History.of.Fire.pdf","temporal",0,920
"2152","A.new.Dead.Sea.pollen.record.reveals.the.last.glacial.paleoenvironment.of.the.southern.Levant.pdf","temporal",2,920
"2153","A.Novel.Approach.to.Carrying.Capacity_.From.a.priori.Prescription.to.a.posteriori.Derivation.Based.on.Underlying.Mechanisms.and.Dynamics.pdf","temporal",1,920
"2154","A.review.of.challenges.to.determining.and.demonstrating.efficiency.of.large.fire.management.pdf","temporal",7,920
"2155","A.systematic.review.of.factors.affecting.wildlife.survival.during.rehabilitation.and.release.pdf","temporal",0,920
"2156","A.review.of.study.methods.and.progress.on.hominid.use.of.fire.pdf","temporal",0,920
"2157","Adaptation.Strategies.and.Approaches.for.Managing.Fire.in.a.Changing.Climate.pdf","temporal",8,920
"2158","Aerosol.Impacts.on.Climate.and.Biogeochemistry.pdf","temporal",3,920
"2159","An.Overview.of.Forest.Fire.Regimes.and.Their.Constitution.Basis.pdf","temporal",3,920
"2160","Anthropology.and.the.Anthropocene_.Criticisms..Experiments..and.Collaborations.pdf","temporal",13,920
"2161","archibald.2016.managing.the.human.component.of.fire.regimes.lessons.from.africa.pdf","temporal",2,920
"2162","Assessing.Landscape.Vulnerability.to.Wildfire.in.the.USA.pdf","temporal",4,920
"2163","Astrobiology_.The.Study.of.the.Living.Universe.pdf","temporal",1,920
"2164","Broad.Scale.Monitoring.of.Live.Fuel.Moisture.pdf","temporal",13,920
"2165","Can.trophic.rewilding.reduce.the.impact.pdf","temporal",1,920
"2166","Centering.Indigenous.Voices_.The.Role.of.Fire.in.the.Boreal.Forest.of.North.America.pdf","temporal",1,920
"2167","Changing.fire.regimes.in.East.and.Southern.Africa.s.savanna.protected.areas_.opportunities.and.challenges.for.indigenous.led.savanna.burning.emissions.abatement.schemes.pdf","temporal",5,920
"2168","Climate.vegetation.fire.interactions.and.feedbacks_.trivial.detail.or.major.barrier.to.projecting.the.future.of.the.Earth.system_.pdf","temporal",29,920
"2169","Climate.Adaptation.of.Tropical.Cattle.pdf","temporal",1,920
"2170","Climate.and.wildfires.in.the.North.American.boreal.forest.pdf","temporal",8,920
"2171","Climate.Change.and.Forests.pdf","temporal",3,920
"2172","Climate.Change.and.Future.Fire.Regimes_.Examples.from.California.pdf","temporal",9,920
"2173","Climate.change.impact.on.future.wildfire.danger.and.activity.in.southern.Europe_.a.review.pdf","temporal",18,920
"2174","Climate.change.vulnerability.and.adaptation.in.the.managed.Canadian.boreal.forest.pdf","temporal",3,920
"2175","Climate.change..extreme.weather.events.pdf","temporal",4,920
"2176","CLIMATE.ECONOMICS..THE.STATE.OF.THE.ART.pdf","temporal",8,920
"2177","Climate.Extremes.and.Compound.Hazards.in.a.Warming.World.pdf","temporal",5,920
"2178","Climate.influences.on.future.fire.severity_.a.synthesis.of.climate.fire.interactions.and.impacts.on.fire.regimes..high.severity.fire..and.forests.in.the.western.United.States.pdf","temporal",7,920
"2179","Climate..Environment..and.Disturbance.History.Govern.Resilience.of.Western.North.American.Forests.pdf","temporal",5,920
"2180","Coexisting.with.wildfire_.Achievements.and.challenges.for.a.radical.social.ecological.transformation.in.Catalonia..Spain..pdf","temporal",2,920
"2181","Comparison.of.Wildfire.Meteorology.and.Climate.at.the.Adriatic.Coast.and.Southeast.Australia.pdf","temporal",10,920
"2182","Consequences.of.climate.change.pdf","temporal",5,920
"2183","Considering.regeneration.failure.in.the.context.of.changing.climate.and.disturbance.regimes.in.western.North.America.pdf","temporal",18,920
